# Source: https://andersonbioinfo.github.io/SurfSeq_Gene_coverage/
# Repo: https://github.com/andersonbioinfo/SurfSeq_Gene_coverage  commit 9ef3f77e31f998947672920e86f1e091fcfce5f5 (2025-07-26)
# Column: percentage of each gene's coding region covered by the SurfSeq panel design
gene	pct_coding_covered
MICAL2	100
MICAL3	100
MICALL1	100
MICALL2	100
MICB	100
MICOS10	100
MICOS10-NBL1	100
MICOS13	100
MICU1	100
MICU2	100
MICU3	100
MID1	100
MID1IP1	100
MID2	100
MIDEAS	100
MIDN	97.8219
MIEF1	100
MIEF2	100
MIEN1	100
MIER1	100
MIER2	100
MIER3	100
MIF	100
MIF4GD	100
MIGA1	100
MIGA2	100
MIIP	100
MILR1	100
MINAR1	100
MINAR2	100
MINDY1	100
MINDY2	100
MINDY3	100
MINDY4	100
MINDY4B	100
MINK1	100
MINPP1	100
MIOS	100
MIOX	99.3564
MIP	100
MIPEP	100
MIPOL1	100
MIS12	100
MIS18A	100
MIS18BP1	100
MISP	100
MISP3	96.3688
MITD1	100
MITF	100
MIX23	100
MIXL1	95.0127
MKI67	100
MKKS	100
MKLN1	100
MKNK1	100
MKNK2	100
MKRN1	100
MKRN2	100
MKRN2OS	100
MKRN3	100
MKS1	100
MKX	100
MLANA	100
MLC1	100
MLEC	100
MLF1	100
MLF2	100
MLH1	100
MLH3	100
MLIP	100
MLKL	100
MLLT1	92.8571
MLLT10	100
MLLT11	100
MLLT3	100
MLLT6	99.9826
MLN	100
MLNR	100
MLPH	100
MLST8	100
MLX	100
MLXIP	99.9643
MLXIPL	99.7556
MLYCD	99.8712
MMAA	100
MMAB	100
MMACHC	100
MMADHC	100
MMD	100
MMD2	100
MME	100
MMEL1	100
MMGT1	100
MMP1	100
MMP10	100
MMP11	97.0833
MMP12	100
MMP13	100
MMP14	100
MMP15	100
MMP16	100
MMP17	96.4322
MMP19	100
MMP2	100
MMP20	100
MMP21	99.9359
MMP23B	67.9951
MMP24-AS1-EDEM2	98.4936
MMP25	100
MMP26	100
MMP27	100
MMP28	100
MMP3	100
MMP7	100
MMP8	100
MMP9	100
MMRN1	100
MMRN2	99.9706
MMS19	96.875
MMS22L	100
MMUT	100
MN1	100
MNAT1	100
MND1	100
MNDA	100
MNS1	100
MNT	100
MNX1	90.9479
MOAP1	100
MOB1A	100
MOB1B	100
MOB2	100
MOB3A	100
MOB3B	100
MOB3C	100
MOBP	100
MOCOS	100
MOCS1	100
MOCS2	100
MOCS3	100
MOG	100
MOGAT1	100
MOGAT2	100
MOGAT3	100
MOGS	100
MOK	100
MON1A	100
MON1B	100
MON2	100
MORC1	100
MORC2	100
MORC3	100
MORC4	98.7774
MORF4L1	100
MORF4L2	100
MORN1	100
MORN2	100
MORN3	100
MORN4	100
MORN5	100
MOS	100
MOSMO	100
MOSPD1	100
MOSPD2	100
MOSPD3	100
MOV10	100
MOV10L1	100
MOXD1	100
MPC1	100
MPC1L	100
MPC2	100
MPDU1	100
MPDZ	100
MPEG1	100
MPG	92.1875
MPHOSPH10	100
MPHOSPH6	100
MPHOSPH8	97.92
MPHOSPH9	100
MPI	100
MPIG6B	100
MPL	100
MPLKIP	100
MPND	99.8392
MPO	100
MPP1	100
MPP2	100
MPP3	100
MPP4	100
MPP7	100
MPPE1	100
MPPED1	100
MPPED2	100
MPRIP	99.2167
MPST	100
MPV17	100
MPV17L	100
MPV17L2	100
MPZ	100
MPZL1	100
MPZL2	100
MPZL3	100
MR1	100
MRAP	100
MRAP2	100
MRAS	100
MRC1	100
MRC2	100
MRE11	100
MREG	100
MRFAP1	100
MRFAP1L1	100
MRGBP	100
MRGPRD	100
MRGPRE	100
MRGPRF	100
MRGPRG	100
MRGPRX1	100
MRGPRX2	100
MRGPRX3	100
MRGPRX4	100
MRI1	100
MRLN	100
MRM1	100
MRM2	88
MRM3	100
MRNIP	100
MRO	100
MROH1	100
MROH2A	100
MROH2B	100
MROH6	99.1596
MROH7	100
MROH8	100
MROH9	100
MRPL1	100
MRPL10	100
MRPL11	100
MRPL12	100
MRPL13	100
MRPL15	100
MRPL16	100
MRPL17	100
MRPL18	100
MRPL19	100
MRPL2	100
MRPL20	100
MRPL21	100
MRPL22	100
MRPL23	25.9093
MRPL24	100
MRPL27	100
MRPL28	100
MRPL3	100
MRPL30	100
MRPL32	100
MRPL33	100
MRPL34	100
MRPL35	100
MRPL36	100
MRPL37	100
MRPL38	100
MRPL39	100
MRPL4	100
MRPL40	100
MRPL41	100
MRPL42	100
MRPL43	100
MRPL44	100
MRPL45	100
MRPL46	100
MRPL47	100
MRPL48	100
MRPL49	100
MRPL50	100
MRPL51	100
MRPL52	100
MRPL53	100
MRPL54	100
MRPL55	100
MRPL57	100
MRPL58	100
MRPL9	100
MRPS10	100
MRPS11	100
MRPS12	100
MRPS14	100
MRPS15	100
MRPS16	100
MRPS17	100
MRPS18B	100
MRPS18C	100
MRPS2	100
MRPS21	100
MRPS22	100
MRPS23	100
MRPS24	100
MRPS25	80
MRPS26	100
MRPS27	100
MRPS28	100
MRPS30	100
MRPS31	100
MRPS33	100
MRPS34	100
MRPS35	100
MRPS36	100
MRPS5	100
MRPS6	100
MRPS7	100
MRPS9	100
MRRF	100
MRS2	100
MRTFA	100
MRTFB	100
MRTO4	100
MS4A1	100
MS4A10	100
MS4A12	100
MS4A13	100
MS4A14	100
MS4A15	100
MS4A18	100
MS4A2	100
MS4A3	100
MS4A4A	100
MS4A4E	100
MS4A5	100
MS4A6A	100
MS4A6E	100
MS4A7	100
MS4A8	100
MSANTD1	100
MSANTD2	99.8897
MSANTD3	100
MSANTD3-TMEFF1	100
MSANTD4	100
MSANTD5	100
MSANTD7	100
MSC	100
MSGN1	100
MSH2	100
MSH3	100
MSH4	100
MSH5	100
MSH6	100
MSI1	98.5085
MSI2	100
MSL1	100
MSL2	100
MSL3	100
MSLN	100
MSMB	100
MSMO1	100
MSN	100
MSR1	100
MSRA	100
MSRB1	100
MSRB2	99.9435
MSRB3	100
MSS51	100
MST1	100
MST1R	100
MSTN	100
MSTO1	96.4205
MSX1	100
MSX2	100
MT1A	100
MT1B	100
MT1E	100
MT1F	100
MT1G	100
MT1H	100
MT1HL1	100
MT1M	100
MT1X	100
MT2A	100
MT3	100
MT4	100
MTA1	100
MTA2	100
MTA3	100
MTAP	100
MTARC1	99.4818
MTARC2	100
MTBP	100
MTCH1	100
MTCH2	100
MTCL1	99.7051
MTDH	100
MTERF1	100
MTERF2	100
MTERF3	100
MTERF4	83.3333
MTF1	100
MTF2	100
MTFMT	100
MTFP1	100
MTFR1	100
MTFR1L	100
MTFR2	100
MTG1	100
MTG2	100
MTHFD1	100
MTHFD1L	99.7677
MTHFD2	100
MTHFD2L	100
MTHFR	100
MTHFS	100
MTHFSD	100
MTIF2	100
MTIF3	100
MTLN	100
MTM1	100
MTMR1	97.3699
MTMR10	100
MTMR11	100
MTMR12	100
MTMR14	100
MTMR2	100
MTMR3	100
MTMR4	100
MTMR6	100
MTMR7	100
MTMR8	100
MTMR9	100
MTNR1A	100
MTNR1B	100
MTO1	100
MTOR	100
MTPAP	100
MTPN	100
MTR	100
MTRES1	100
MTREX	100
MTRF1	93.5714
MTRF1L	100
MTRFR	100
MTRR	100
MTSS1	100
MTSS2	98.6047
MTTP	100
MTURN	100
MTUS1	100
MTUS2	100
MTX1	76.6452
MTX2	100
MTX3	100
MUC1	74.4421
MUC12	99.2052
MUC13	100
MUC16	100
MUC17	100
MUC19	99.9935
MUC2	88.0801
MUC20	96.046
MUC21	100
MUC22	79.1459
MUC3A	99.8276
MUC4	99.936
MUC5AC	99.9875
MUC5B	99.9953
MUC6	100
MUC7	100
MUCL1	100
MUCL3	100
MUL1	100
MUS81	100
MUSK	100
MUSTN1	100
MUTYH	100
MVB12A	100
MVB12B	100
MVD	100
MVK	100
MVP	100
MX1	100
MX2	100
MXD1	100
MXD3	100
MXD4	100
MXI1	98.8321
MXRA5	100
MXRA7	91.1988
MXRA8	100
MYADM	100
MYADML2	100
MYB	99.2271
MYBBP1A	100
MYBL1	100
MYBL2	100
MYBPC1	100
MYBPC2	100
MYBPC3	100
MYBPH	100
MYBPHL	100
MYC	100
MYCBP	100
MYCBP2	99.9985
MYCBPAP	100
MYCL	100
MYCN	98.6255
MYCT1	100
MYD88	100
MYDGF	100
MYEF2	100
MYEOV	100
MYF5	100
MYF6	100
MYG1	100
MYH1	100
MYH10	100
MYH11	100
MYH13	100
MYH14	100
MYH15	100
MYH2	100
MYH3	100
MYH4	100
MYH6	99.903
MYH7	100
MYH7B	100
MYH8	100
MYH9	100
MYL1	100
MYL10	100
MYL11	100
MYL12A	100
MYL12B	100
MYL2	100
MYL3	100
MYL4	100
MYL5	100
MYL6	100
MYL6B	100
MYL7	100
MYL9	100
MYLIP	100
MYLK	100
MYLK2	100
MYLK3	100
MYLK4	99.9854
MYMK	100
MYNN	100
MYO10	100
MYO15A	99.9828
MYO15B	99.9974
MYO16	99.99
MYO18A	100
MYO18B	100
MYO19	100
MYO1A	100
MYO1B	100
MYO1C	99.4118
MYO1D	100
MYO1E	100
MYO1F	100
MYO1G	100
MYO1H	100
MYO3A	100
MYO3B	100
MYO5A	100
MYO5B	100
MYO5C	100
MYO6	100
MYO7A	100
MYO7B	100
MYO9A	100
MYO9B	100
MYOC	100
MYOCD	100
MYOCOS	100
MYOD1	100
MYOF	100
MYOG	100
MYOM1	100
MYOM2	100
MYOM3	100
MYORG	100
MYOT	100
MYOZ1	100
MYOZ2	100
MYOZ3	100
MYPN	100
MYPOP	66.2716
MYRF	99.9413
MYRFL	100
MYRIP	100
MYSM1	100
MYT1	100
MYT1L	100
MYZAP	100
MZB1	100
MZF1	100
MZT1	100
MZT2A	98.724
MZT2B	98.8235
N4BP1	100
N4BP2	99.9266
N4BP2L1	100
N4BP2L2	100
N4BP3	100
N6AMT1	100
NAA10	100
NAA11	100
NAA15	100
NAA16	100
NAA20	100
NAA25	100
NAA30	100
NAA35	100
NAA38	95.4272
NAA40	100
NAA50	100
NAA60	90
NAAA	100
NAALAD2	100
NAALADL1	100
NAALADL2	100
NAB1	100
NAB2	100
NABP1	100
NABP2	100
NACA	99.0902
NACA2	100
NACAD	99.9607
NACC1	100
NACC2	100
NADK	100
NADK2	98.9238
NADSYN1	100
NAE1	100
NAF1	100
NAGA	100
NAGK	100
NAGLU	98.8947
NAGPA	99.9561
NAGS	100
NAIF1	100
NAIP	19.9893
NALCN	100
NALF1	100
NALF2	99.3728
NAMPT	100
NANOG	99.1727
NANOGNB	100
NANOGP8	100
NANOS1	88.9647
NANOS2	100
NANOS3	100
NANP	100
NANS	100
NAP1L1	100
NAP1L2	100
NAP1L3	100
NAP1L4	100
NAPA	100
NAPB	100
NAPEPLD	100
NAPG	100
NAPRT	99.9356
NAPSA	100
NARF	100
NARS1	100
NARS2	99.5439
NASP	94.1176
NAT1	100
NAT10	100
NAT14	99.83
NAT16	100
NAT2	100
NAT8	100
NAT8L	94.2199
NAT9	100
NATD1	99.9371
NAV1	100
NAV2	100
NAV3	100
NAXD	100
NAXE	100
NBAS	100
NBDY	100
NBEA	99.9435
NBEAL1	98.2456
NBEAL2	100
NBN	100
NBPF1	81.1976
NBPF10	35.1259
NBPF11	98.1443
NBPF12	95.5759
NBPF14	43.5361
NBPF15	97.9576
NBPF19	21.6779
NBPF20	17.3906
NBPF26	74.5093
NBPF3	91.9204
NBPF4	27.2552
NBPF6	37.8936
NBPF8	78.2543
NBPF9	81.5261
NBR1	100
NCALD	99.2361
NCAM1	100
NCAM2	100
NCAN	100
NCAPD2	100
NCAPD3	100
NCAPG	100
NCAPG2	100
NCAPH	100
NCAPH2	100
NCBP1	100
NCBP2	100
NCBP2AS2	100
NCBP2L	100
NCBP3	100
NCCRP1	100
NCDN	100
NCEH1	100
NCF1	61.4638
NCF2	100
NCF4	100
NCK1	100
NCK2	100
NCKAP1	100
NCKAP1L	100
NCKAP5	100
NCKAP5L	99.7999
NCKIPSD	100
NCL	100
NCLN	100
NCMAP	100
NCOA1	100
NCOA2	100
NCOA3	100
NCOA4	100
NCOA5	100
NCOA6	100
NCOA7	100
NCOR1	100
NCOR2	99.9812
NCR1	100
NCR2	100
NCR3	100
NCR3LG1	100
NCS1	100
NCSTN	100
NDC1	100
NDC80	100
NDE1	100
NDEL1	100
NDFIP1	100
NDFIP2	100
NDN	100
NDNF	100
NDOR1	100
NDP	100
NDRG1	100
NDRG2	100
NDRG3	100
NDRG4	100
NDST1	100
NDST2	100
NDST3	100
NDST4	100
NDUFA1	100
NDUFA10	100
NDUFA11	99.893
NDUFA12	100
NDUFA13	100
NDUFA2	100
NDUFA3	100
NDUFA4	100
NDUFA4L2	100
NDUFA5	100
NDUFA6	100
NDUFA7	100
NDUFA8	100
NDUFA9	100
NDUFAB1	100
NDUFAF1	100
NDUFAF2	100
NDUFAF3	100
NDUFAF4	100
NDUFAF5	100
NDUFAF6	100
NDUFAF7	100
NDUFAF8	100
NDUFB1	100
NDUFB10	100
NDUFB11	99.9034
NDUFB2	100
NDUFB3	100
NDUFB4	100
NDUFB5	100
NDUFB6	100
NDUFB7	100
NDUFB8	100
NDUFB9	100
NDUFC1	100
NDUFC2-KCTD14	100
NDUFS1	100
NDUFS2	100
NDUFS3	100
NDUFS4	100
NDUFS5	100
NDUFS6	100
NDUFS7	100
NDUFS8	100
NDUFV1	100
NDUFV2	100
NDUFV3	100
NEB	91.4918
NEBL	100
NECAB1	100
NECAB2	95.7444
NECAB3	99.8708
NECAP1	100
NECAP2	100
NECTIN1	100
NECTIN2	100
NECTIN3	100
NECTIN4	100
NEDD1	100
NEDD4	100
NEDD4L	100
NEDD8-MDP1	100
NEDD9	100
NEFH	99.5866
NEFL	100
NEFM	100
NEGR1	100
NEIL1	100
NEIL2	100
NEIL3	100
NEK1	100
NEK10	100
NEK11	100
NEK2	100
NEK3	100
NEK4	100
NEK5	100
NEK6	100
NEK7	100
NEK8	100
NEK9	100
NELFA	100
NELFB	99.975
NELFCD	100
NELFE	100
NELL1	100
NELL2	100
NEMF	99.3548
NEMP1	100
NEMP2	100
NENF	94.8305
NEO1	99.6446
NEPRO	100
NES	100
NET1	100
NETO1	100
NETO2	100
NEU1	100
NEU2	100
NEU3	80
NEU4	100
NEURL1	99.6548
NEURL1B	99.8944
NEURL2	100
NEURL3	100
NEURL4	99.9835
NEUROD1	100
NEUROD2	99.8259
NEUROD4	100
NEUROD6	100
NEUROG1	100
NEUROG2	99.8046
NEUROG3	100
NEXMIF	100
NEXN	100
NF1	100
NF2	100
NFAM1	100
NFASC	100
NFAT5	100
NFATC1	100
NFATC2	100
NFATC2IP	100
NFATC3	100
NFATC4	100
NFE2	100
NFE2L1	100
NFE2L2	100
NFE2L3	100
NFIA	100
NFIB	100
NFIC	100
NFIL3	100
NFILZ	100
NFIX	100
NFKB1	100
NFKB2	100
NFKBIA	100
NFKBIB	100
NFKBID	93.3333
NFKBIL1	100
NFKBIZ	100
NFRKB	100
NFS1	100
NFU1	100
NFX1	100
NFXL1	100
NFYB	100
NFYC	100
NGB	100
NGDN	100
NGEF	100
NGF	100
NGFR	100
NGLY1	100
NGRN	100
NHEJ1	100
NHLH1	100
NHLH2	99.8755
NHLRC1	100
NHLRC2	100
NHLRC3	100
NHLRC4	100
NHP2	100
NHS	99.8648
NHSL1	100
NHSL2	99.9863
NIBAN1	100
NIBAN2	100
NIBAN3	100
NICN1	100
NID1	100
NID2	100
NIF3L1	100
NIFK	100
NIM1K	100
NIN	100
NINJ1	100
NINJ2	100
NINL	100
NIP7	100
NIPA1	96.0899
NIPA2	100
NIPAL1	100
NIPAL2	99.7269
NIPAL3	100
NIPAL4	100
NIPBL	100
NIPSNAP1	100
NIPSNAP2	92.3478
NIPSNAP3A	100
NIPSNAP3B	100
NISCH	100
NIT1	100
NIT2	100
NKAIN1	100
NKAIN2	100
NKAIN3	100
NKAIN4	100
NKAP	100
NKAPD1	100
NKAPL	100
NKD1	100
NKD2	97.5758
NKG7	100
NKIRAS1	100
NKIRAS2	100
NKPD1	100
NKRF	100
NKTR	100
NKX1-1	98.6549
NKX1-2	97.886
NKX2-1	99.7129
NKX2-2	100
NKX2-3	97.6572
NKX2-4	97.3982
NKX2-5	100
NKX2-6	100
NKX2-8	100
NKX3-1	100
NKX3-2	100
NKX6-1	99.8905
NKX6-2	100
NKX6-3	100
NLE1	100
NLGN1	100
NLGN2	98.1869
NLGN3	100
NLGN4X	100
NLGN4Y	42.6104
NLK	100
NLN	100
NLRC3	100
NLRC4	100
NLRC5	100
NLRP1	100
NLRP10	100
NLRP11	100
NLRP12	100
NLRP13	100
NLRP14	100
NLRP2	100
NLRP2B	100
NLRP3	100
NLRP4	100
NLRP5	100
NLRP6	100
NLRP7	100
NLRP8	100
NLRP9	100
NLRX1	100
NMB	100
NMBR	100
NMD3	100
NME1	100
NME1-NME2	100
NME3	100
NME4	91.5542
NME5	100
NME6	100
NME7	100
NME8	100
NME9	100
NMI	100
NMNAT1	100
NMNAT2	100
NMNAT3	100
NMRAL1	100
NMRK1	100
NMRK2	100
NMS	100
NMT1	100
NMT2	100
NMU	100
NMUR1	100
NMUR2	100
NNMT	100
NNT	100
NOA1	100
NOB1	100
NOBOX	100
NOC2L	100
NOC3L	100
NOC4L	100
NOCT	95.0877
NOD1	100
NOD2	100
NODAL	100
NOG	100
NOL10	100
NOL11	100
NOL12	100
NOL3	100
NOL4	100
NOL4L	100
NOL6	100
NOL7	100
NOL8	100
NOL9	99.7795
NOLC1	100
NOM1	100
NOMO1	93.8652
NOMO2	56.2641
NOMO3	52.291
NONO	100
NOP10	100
NOP14	100
NOP16	100
NOP2	100
NOP53	100
NOP56	100
NOP58	100
NOP9	100
NOPCHAP1	100
NOS1	100
NOS1AP	100
NOS2	100
NOS3	99.978
NOSIP	100
NOSTRIN	100
NOTCH1	100
NOTCH2	100
NOTCH2NLA	54.3116
NOTCH2NLB	58.2349
NOTCH2NLC	78.0209
NOTCH2NLR	100
NOTCH3	99.6146
NOTCH4	100
NOTO	100
NOTUM	100
NOVA1	100
NOVA2	98.5919
NOX1	100
NOX3	100
NOX4	100
NOX5	99.9415
NOXA1	99.9677
NOXRED1	100
NPAP1	100
NPAS1	100
NPAS2	100
NPAS3	99.9751
NPAS4	100
NPAT	100
NPBWR1	100
NPBWR2	100
NPC1	100
NPC1L1	100
NPC2	100
NPDC1	97.0833
NPEPL1	100
NPEPPS	99.951
NPFF	100
NPFFR1	100
NPFFR2	100
NPHP1	100
NPHP3	100
NPHP4	100
NPHS1	100
NPHS2	100
NPIPA1	52.9432
NPIPA2	21.5811
NPIPA3	20.2506
NPIPA5	71.0641
NPIPA7	17.906
NPIPA8	23.2529
NPIPA9	0
NPIPB11	73.7486
NPIPB12	33.6258
NPIPB13	23.9126
NPIPB15	94.7066
NPIPB2	93.1468
NPIPB3	32.3855
NPIPB4	42.2882
NPIPB5	11.3095
NPIPB6	31.1481
NPIPB7	63.7003
NPIPB8	47.6646
NPIPB9	40.376
NPL	100
NPLOC4	100
NPM1	100
NPM2	100
NPM3	100
NPNT	100
NPPA	100
NPPB	100
NPPC	100
NPR1	99.9879
NPR2	100
NPR3	100
NPRL2	100
NPRL3	100
NPS	100
NPSR1	100
NPTN	100
NPTX1	99.8559
NPTX2	99.1362
NPTXR	94.2244
NPVF	100
NPW	99.854
NPY	100
NPY1R	100
NPY2R	100
NPY4R	77.1809
NPY4R2	68.3688
NPY5R	100
NQO1	100
NQO2	100
NR0B1	100
NR0B2	100
NR1D1	100
NR1D2	100
NR1H2	100
NR1H3	100
NR1H4	100
NR1I2	100
NR1I3	100
NR2C1	100
NR2C2	100
NR2C2AP	100
NR2E1	100
NR2E3	100
NR2F1	98.4773
NR2F2	99.9321
NR2F6	99.5556
NR3C1	100
NR3C2	100
NR4A1	100
NR4A2	100
NR4A3	99.964
NR5A1	100
NR5A2	100
NR6A1	100
NRAP	100
NRARP	100
NRAS	100
NRBF2	100
NRBP1	100
NRBP2	100
NRCAM	100
NRDC	100
NRDE2	100
NREP	100
NRF1	100
NRG1	99.6658
NRG2	99.1129
NRG3	99.872
NRG4	100
NRGN	100
NRIP1	100
NRIP2	100
NRIP3	100
NRK	100
NRL	99.9099
NRM	100
NRN1	100
NRN1L	100
NRP1	100
NRP2	100
NRROS	100
NRSN1	100
NRSN2	100
NRTN	97.2941
NRXN1	99.7321
NRXN2	99.1472
NRXN3	100
NSA2	100
NSD1	100
NSD2	100
NSD3	100
NSDHL	100
NSF	63.8874
NSFL1C	100
NSG1	100
NSG2	100
NSL1	100
NSMAF	100
NSMCE1	100
NSMCE2	100
NSMCE4A	100
NSMF	100
NSRP1	90.8606
NSUN2	100
NSUN3	100
NSUN4	100
NSUN5	100
NSUN6	100
NSUN7	100
NT5C	100
NT5C1A	100
NT5C1B-RDH14	100
NT5C2	100
NT5C3A	100
NT5C3B	100
NT5DC1	100
NT5DC2	99.3473
NT5DC3	99.2007
NT5DC4	100
NT5E	100
NT5M	99.2884
NTAQ1	100
NTF3	100
NTF4	100
NTHL1	100
NTM	100
NTMT1	99.9008
NTMT2	100
NTN1	100
NTN3	96.7905
NTN4	100
NTN5	100
NTNG1	100
NTNG2	99.9026
NTPCR	100
NTRK1	100
NTRK2	100
NTRK3	100
NTS	100
NTSR1	100
NTSR2	100
NUAK1	100
NUAK2	100
NUB1	100
NUBP1	100
NUBP2	100
NUBPL	100
NUCB1	100
NUCB2	100
NUCKS1	100
NUDC	90
NUDCD1	100
NUDCD2	100
NUDCD3	100
NUDT1	100
NUDT10	100
NUDT11	100
NUDT12	100
NUDT13	100
NUDT14	100
NUDT15	100
NUDT16	100
NUDT16L1	96.9769
NUDT17	100
NUDT18	99.4948
NUDT19	78.9846
NUDT2	100
NUDT21	100
NUDT22	100
NUDT3	100
NUDT4	100
NUDT4B	0
NUDT5	100
NUDT6	100
NUDT7	100
NUDT8	98.6856
NUDT9	100
NUF2	100
NUFIP1	100
NUFIP2	100
NUGGC	96.6667
NUMA1	100
NUMB	100
NUMBL	100
NUP107	100
NUP133	100
NUP153	100
NUP155	98.3333
NUP160	100
NUP188	100
NUP205	100
NUP210	100
NUP210L	100
NUP214	100
NUP35	100
NUP37	100
NUP42	100
NUP43	91.6667
NUP50	100
NUP54	100
NUP58	100
NUP62CL	100
NUP85	100
NUP88	100
NUP93	100
NUP98	100
NUPR1	100
NUPR2	100
NUS1	100
NUSAP1	100
NUTF2	100
NUTM1	100
NUTM2A	50.5189
NUTM2B	62.0496
NUTM2D	62.2649
NUTM2E	68.1227
NUTM2F	98.5913
NUTM2G	87.2678
NVL	100
NWD1	100
NWD2	100
NXF1	100
NXF2	0
NXF2B	0
NXF3	100
NXN	99.8232
NXNL1	99.0735
NXNL2	100
NXPE1	100
NXPE2	100
NXPE3	100
NXPE4	100
NXPH1	100
NXPH2	100
NXPH3	100
NXPH4	100
NXT1	100
NXT2	100
NYAP1	100
NYAP2	100
NYNRIN	100
NYX	99.9787
OAF	99.9134
OARD1	100
OAS1	100
OAS2	100
OAS3	100
OASL	85.7143
OAT	100
OAZ1	100
OAZ2	100
OAZ3	100
OBI1	100
OBP2A	100
OBP2B	100
OBSCN	99.9852
OBSL1	99.9502
OC90	100
OCA2	100
OCEL1	100
OCIAD1	100
OCIAD2	100
OCLN	83.9772
OCM	100
OCM2	100
OCRL	100
OCSTAMP	100
ODAD1	100
ODAD2	99
ODAD3	100
ODAD4	100
ODAM	100
ODAPH	100
ODC1	100
ODF1	100
ODF2	100
ODF2L	100
ODF3	100
ODF3B	100
ODF3L1	100
ODF3L2	99.9079
ODF4	100
ODR4	100
OFD1	100
OGA	100
OGDH	100
OGDHL	100
OGFOD1	100
OGFOD2	100
OGFOD3	100
OGFR	100
OGFRL1	98.3226
OGG1	100
OGT	100
OIP5	100
OIT3	100
OLA1	100
OLAH	100
OLFM1	100
OLFM2	100
OLFM3	100
OLFM4	100
OLFML1	100
OLFML2A	100
OLFML2B	100
OLFML3	100
OLIG1	95.8088
OLIG2	99.9588
OLIG3	100
OLR1	100
ONECUT1	100
ONECUT2	97.3398
ONECUT3	84.2534
OOEP	100
OOSP1	100
OOSP2	100
OOSP3	100
OOSP4A	100
OOSP4B	100
OPA1	100
OPA3	100
OPALIN	100
OPCML	100
OPHN1	100
OPLAH	100
OPN1LW	66.6667
OPN1MW	22.211
OPN1MW2	0
OPN1MW3	0
OPN1SW	100
OPN3	99.7408
OPN4	100
OPN5	100
OPRD1	100
OPRK1	100
OPRL1	100
OPRM1	100
OPRPN	100
OPTC	100
OPTN	100
OR10A2	100
OR10A3	100
OR10A4	100
OR10A5	100
OR10A6	100
OR10A7	100
OR10AD1	100
OR10AG1	100
OR10D3	100
OR10G2	100
OR10G3	100
OR10G4	100
OR10G6	100
OR10G7	100
OR10G8	100
OR10G9	98.141
OR10H1	100
OR10H2	100
OR10H3	100
OR10H4	100
OR10H5	100
OR10J1	100
OR10J5	100
OR10K1	100
OR10K2	100
OR10P1	100
OR10Q1	100
OR10R2	100
OR10S1	100
OR10T2	100
OR10V1	100
OR10W1	100
OR10X1	100
OR10Z1	100
OR11A1	100
OR11G2	100
OR11H1	100
OR11H12	100
OR11H2	98.0224
OR11H4	100
OR11H6	100
OR11L1	100
OR12D2	100
OR12D3	100
OR13A1	100
OR13C2	100
OR13C3	100
OR13C4	100
OR13C5	100
OR13C8	100
OR13C9	100
OR13D1	100
OR13F1	100
OR13G1	100
OR13H1	100
OR13J1	100
OR14A16	100
OR14A2	100
OR14C36	100
OR14I1	100
OR14J1	100
OR1A1	100
OR1A2	100
OR1B1	100
OR1C1	100
OR1D2	100
OR1D5	96.1022
OR1E1	100
OR1E2	100
OR1F1	100
OR1G1	100
OR1I1	100
OR1J1	100
OR1J2	100
OR1J4	100
OR1K1	100
OR1L1	100
OR1L3	100
OR1L4	100
OR1L6	99.6552
OR1L8	100
OR1M1	100
OR1N1	100
OR1N2	100
OR1Q1	100
OR1S1	100
OR1S2	100
OR2A1	72.4973
OR2A12	100
OR2A14	100
OR2A2	100
OR2A25	100
OR2A42	60.4287
OR2A5	100
OR2A7	95.1768
OR2AE1	100
OR2AG1	100
OR2AG2	100
OR2AJ1	100
OR2AP1	100
OR2AT4	100
OR2B11	100
OR2B2	100
OR2B3	100
OR2B6	100
OR2C1	100
OR2D2	100
OR2D3	100
OR2F1	100
OR2F2	100
OR2G2	100
OR2G3	100
OR2G6	100
OR2H1	100
OR2H2	100
OR2I1P	100
OR2J1	100
OR2J2	100
OR2J3	100
OR2K2	100
OR2L13	100
OR2M2	100
OR2M3	100
OR2M4	100
OR2M5	100
OR2M7	100
OR2S2	100
OR2T1	100
OR2T10	100
OR2T11	100
OR2T12	100
OR2T2	99.5077
OR2T27	99.9371
OR2T29	35.3164
OR2T3	100
OR2T33	100
OR2T34	96.9488
OR2T35	94.321
OR2T4	100
OR2T5	39.4304
OR2T6	100
OR2T7	100
OR2T8	96.6134
OR2V1	100
OR2V2	100
OR2W1	100
OR2W3	100
OR2Y1	100
OR2Z1	100
OR3A2	99.7446
OR3A3	96.8737
OR4A15	100
OR4A16	100
OR4A47	100
OR4A5	100
OR4B1	100
OR4C11	100
OR4C12	100
OR4C13	100
OR4C15	100
OR4C16	100
OR4C3	100
OR4C46	100
OR4C5	100
OR4C6	100
OR4D1	100
OR4D10	100
OR4D11	100
OR4D2	100
OR4D5	100
OR4D6	100
OR4D9	100
OR4E1	100
OR4E2	100
OR4F15	100
OR4F16	0
OR4F17	45.9671
OR4F21	57.6784
OR4F29	0
OR4F3	0
OR4F5	36.1523
OR4F6	100
OR4K1	100
OR4K13	100
OR4K14	100
OR4K15	100
OR4K17	100
OR4K2	100
OR4K5	100
OR4L1	100
OR4M1	100
OR4M2	14.5223
